acgme_program_id,classification,fields,rise_program_name,acgme_program_name,rise_location,acgme_location
1401100016,STALE_IDENTITY_REVIEW_REQUIRED,program_name,BayCare Health System (St. Joseph's Hospital-South) Program,BayCare Health System (St. Joseph's Hospital- South) Program,"Riverview, FL","Riverview, FL"
1401100017,STALE_IDENTITY_REVIEW_REQUIRED,city,BayCare Health System/St. Anthony's Hospital Program,BayCare Health System/St. Anthony's Hospital Program,"St Petersburg, FL","St. Petersburg, FL"
1401100894,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Florida State University College of Medicine (Tallahassee) Program,Florida State University College of Medicine/Tallahassee Memorial Hospital Program,"Tallahassee, FL","Tallahassee, FL"
1401100909,STALE_IDENTITY_REVIEW_REQUIRED,city,University of Central Florida/HCA Florida Healthcare (Greater Orlando/Osceola) Program,University of Central Florida/HCA Florida Healthcare (Greater Orlando/Osceola) Program,"Orlando, FL","Kissimmee, FL"
1401100923,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Florida Atlantic University Charles E Schmidt College of Medicine Program,Florida Atlantic University Charles E. Schmidt College of Medicine Program,"Boca Raton, FL","Boca Raton, FL"
1401100937,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,HCA Florida Orange Park Hospital Program,HCA Florida Orange H Park Hospital Program 2 O P s,"Orange Park, FL","range Park, FL"
1401100947,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Florida State University College of Medicine (Sarasota) Program,Florida State University College of Medicine/Sarasota Memorial Hospital Program,"Sarasota, FL","Sarasota, FL"
1401100949,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Florida State University College of Medicine Program,Florida State F University College of M Medicine/Ascension Sacred Heart P Hospital Program 5 P P j,"Pensacola, FL","ensacola, FL"
1401100950,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Memorial Healthcare System (Hollywood Florida) Program,"Memorial Healthcare System (Hollywood, Florida) Program","PEMBROKE PINES, FL","Pembroke Pines, FL"
1401200002,STALE_IDENTITY_REVIEW_REQUIRED,program_name,St Francis-Emory Healthcare Program,St. Francis-Emory Healthcare Program,"Columbus, GA","Columbus, GA"
1401200006,STALE_IDENTITY_REVIEW_REQUIRED,program_name,"Doutheast Georgia Health System, Inc. Program","Southeast Georgia Health System, Inc. Program","Brunswick, GA","Brunswick, GA"
1401200925,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Northside Hospital-Gwinnett Program,Northside Hospital - Gwinnett Program,"Lawrenceville, GA","Lawrenceville, GA"
1401200926,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Augusta University/University of Georgia Medical Partnership Program,University of Georgia School of Medicine Program,"Athens, GA","Athens, GA"
1401200929,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Wellstar Health System/WellStar Kennestone Regional Medical Center Program,Wellstar Health W System/Wellstar Kennestone M Regional Medical Center Program W C 6 M P j,"Marietta, GA","arietta, GA"
1401200931,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Piedmont Macon Medical Center Program,Piedmont Macon Medical Center/Mercer University School of Medicine Program,"Macon, GA","Macon, GA"
1401400001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Hawaii John A Burns School of Medicine Program,University of Hawaii John A Burns School of Medicine 7 Program,"Honolulu, HI","Honolulu, HI"
1401411007,STALE_IDENTITY_REVIEW_REQUIRED,city,Tripler Army Medical Center Program,Tripler Army Medical Center Program,"Honolulu, HI","Tripler AMC, HI"
1401500546,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,HCA Healthcare/Eastern Idaho Regional Medical Center Program,HCA H Healthcare/Eastern Idaho M Regional Medical Center Program 3 I P T,"Idaho Falls, ID","daho Falls, ID"
1401600001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Insight Hospital and Medical Center Chicago Program,Insight Hospital and Medical Center Chicago Program Pr,"Chicago, IL","Chicago, IL"
1401600543,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Chicago Medical School/Rosalind Franklin University of Medicine and Science/Northwestern Medicine McHenry Hospital Program,Chicago Medical School/Rosalind Franklin University of Medicine & Science/Northwestern Medicine McHenry Hospital Program,"McHenry, IL","McHenry, IL"
1401600544,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Swedish Hospital Program,Endeavor Health Swedish Hospital Program,"Chicago, IL","Chicago, IL"
1401600546,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Franciscan Health Olympia Fields Program,Olympia Fields Hospital Program,"Olympia Fields, IL","Olympia Fields, IL"
1401611126,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Prime Midwest GME Consortium Program,Prime Midwest GME Pr Consortium/Saint Francis Fr Hospital Program De 35 Ev Ph hf,"Evanston, IL","anston, IL"
1401612113,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Cook County Health and Hospitals System Program,Cook County Health J and Hospitals System Program D 1 C P c,"Chicago, IL","hicago, IL"
1401621111,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Chicago Medical School/Rosalind Franklin University of Medicine and Science Program,Chicago Medical School/Rosalind Franklin University of Medicine & Science Program,"North Chicago, IL","North Chicago, IL"
1401621124,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Illinois College of Medicine at Chicago Program,University of Illino College of Medicine at Chicago Program,"Chicago, IL","Chicago, IL"
1401631125,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Chicago (Endeavor Health - NorthShore Hospitals) Program,University of Chicago (Endeavor Health – NorthShore Hospitals) Program,"Evanston, IL","Evanston, IL"
1401631131,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Illinois College of Medicine at Peoria Program,University of Illino College of Medicine at Peoria Program,"Peoria, IL","Peoria, IL"
1401700001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Ascension St. Vincent Hospital Indianapolis (Southern Region) Program,Ascension St. Vincent Hospital (Evansville) Program,"Evansville, IN","Evansville, IN"
1401711135,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Ascension St Vincent Hospital Indianapolis Program,Ascension St. Vincent Hospital (Indianapolis) Program,"Indianapolis, IN","Indianapolis, IN"
1401800139,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,MercyOne Des Moines/PHC Consortium Program,MercyOne Des Mer Moines/PHC Consortium Program Pro 111 Des Ph: khr,"Des Moines, IA","Moines, IA"
1402000145,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Appalachian Regional Healthcare Inc Program,"Appalachian Regional Healthcare, Inc. Program","Whitesburg, KY","Whitesburg, KY"
1402100001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Willis-Knighton Health System Program,Willis Knighton Health Program,"Shreveport, LA","Shreveport, LA"
1402100002,STALE_IDENTITY_REVIEW_REQUIRED,program_name,St Francis Medical Center Program,St. Francis Medical Center Program,"Monroe, LA","Monroe, LA"
1402100003,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,"North Oaks Medical Center, LLC Program","North Oaks Medical N Center, LLC Program 1 H P i","Hammond, LA","ammond, LA"
1402311154,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Maryland Medical Center Midtown Campus Program,University of U Maryland Medical Center Midtown M Campus Program D 8 B P m,"Baltimore, MD","altimore, MD"
1402411175,STALE_IDENTITY_REVIEW_REQUIRED,city,Cambridge Health Alliance Program,Cambridge Health Alliance Program,"Camrbidge, MA","Cambridge, MA"
1402411181,STALE_IDENTITY_REVIEW_REQUIRED,program_name,UMass Chan-Baystate Program,UMass Chan - Baystate Program,"Springfield, MA","Springfield, MA"
1402412180,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Mass General Brigham/Salem Hospital Program,Mass General Ma Brigham/Salem Hospital Program De 81 Sa Ph Sa,"Salem, MA","lem, MA"
1402421173,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,St Elizabeth's Medical Center Program,Boston Medical Center-Brighton Program,"Brighton, MA","Boston, MA"
1402500001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,McLaren Health Care Corporation Program,McLaren Health Care Corporation/McLaren Port Huron Program,"Port Huron, MI","Port Huron, MI"
1402500002,STALE_IDENTITY_REVIEW_REQUIRED,program_name,McLaren Health Care Corporation Program,McLaren Health Care Corporation/McLaren Bay Region Program,"Bay City, MI","Bay City, MI"
1402500914,STALE_IDENTITY_REVIEW_REQUIRED,city,Corewell Health Lakeland Program,Corewell Health Lakeland Program,"Saint Joseph, MI","St. Joseph, MI"
1402500917,STALE_IDENTITY_REVIEW_REQUIRED,program_name,McLaren Health Care/Oakland/MSU Program,McLaren Health Care Corporation/McLaren Oakland Program,"Pontiac, MI","Pontiac, MI"
1402500925,STALE_IDENTITY_REVIEW_REQUIRED,program_name,McLaren Health Care/Macomb/MSU Program,McLaren Health Care Corporation/McLaren Macomb Program,"Mount Clemens, MI","Mount Clemens, MI"
1402500926,STALE_IDENTITY_REVIEW_REQUIRED,program_name,McLaren Health Care/Greater Lansing/MSU Program,McLaren Health Care Corporation/McLaren Greater Lansing Program,"Lansing, MI","Lansing, MI"
1402511191,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Henry Ford St John Hospital Program,Henry Ford St. John Hospital Program,"Grosse Pointe Woods, MI","Grosse Pointe Woods, MI"
1402512186,STALE_IDENTITY_REVIEW_REQUIRED,city,Trinity Health Ann Arbor Hospital Program,Trinity Health Ann Arbor Hospital Program,"Ypsilanti, MI","Ann Arbor, MI"
1402521195,STALE_IDENTITY_REVIEW_REQUIRED,city,University of Michigan Health - Sparrow/Michigan State University Program,University of Michigan Health - Sparrow/Michigan State University Program,"East Lansing, MI","Lansing, MI"
1402521471,STALE_IDENTITY_REVIEW_REQUIRED,program_name,McLaren Health Care/Flint/MSU Program,McLaren Health Care Corporation/McLaren Flint Program,"Flint, MI","Flint, MI"
1402531198,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Corewell Health-Grand Rapids/Michigan State University Program,Corewell Health – Grand Rapids/Michigan State University Program,"Grand Rapids, MI","Grand Rapids, MI"
1402631204,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Abbott-Northwestern Hospital Program,Abbott- Northwestern Hospital Program,"Minneapolis, MN","Minneapolis, MN"
1402700003,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,South Central Regional Medical Center Program,South Central 1 Regional Medical Center Program L P G,"Laurel, MS","aurel, MS"
1402712001,STALE_IDENTITY_REVIEW_REQUIRED,city,Keesler Medical Center Program,Keesler Medical Center Program,"Biloxi, MS","Keesler AFB, MS"
1402800001,STALE_IDENTITY_REVIEW_REQUIRED,city,Washington University/B-JH/SLCH Consortium at Missouri Baptist Medical Center Program,Washington University/B-JH/SLCH Consortium at Missouri Baptist Medical Center Program,"Saint Louis, MO","St. Louis, MO"
1402800004,STALE_IDENTITY_REVIEW_REQUIRED,state|city,"Hannibal Regional Healthcare System, Inc. Program","Hannibal Regional Healthcare System, Inc. Program","Clearwater, FL","Hannibal, MO"
1402800914,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Still OPTI Program,A.T. Still Universit Kirksville College of Osteopathic Medicine Program,"Kirksville, MO","Kirksville, MO"
1402800917,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,HCA Healthcare Kansas City/Overland Park Regional Medical Center Program,HCA Healthcare H Kansas City/Overland Park 1 Regional Medical Center Program O P N,"Overland Park, KS","verland Park, KS"
1402811220,STALE_IDENTITY_REVIEW_REQUIRED,city,SSM St Mary's Hospital-St Louis Program,SSM St Mary's Hospital-St Louis Program,"Saint Louis, MO","St Louis, MO"
1402831217,STALE_IDENTITY_REVIEW_REQUIRED,city,Mercy Hospital (St Louis) Program,Mercy Hospital (St Louis) Program,"Saint Louis, MO","St Louis, MO"
1402900001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Opti West - Benefis Hospital Program,OPTI West/Benefis Hospital Program,"Great Falls, MT","Great Falls, MT"
1403021224,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Nebraska Medical Center College of Medicine Program,University of U Nebraska Medical Center College D of Medicine Program 9 O P s,"Omaha, NE","maha, NE"
1403100001,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Dignity Health St Rose Dominican Hospitals Program,Dignity Health St. Rose Dominican Hospitals Program,"Henderson, NV","Las Vegas, NV"
1403100499,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,OPTI West/Valley Hospital (Las Vegas) Program,OPTI West/Valley O Hospital Medical Center Program P 6 L P d,"Las Vegas, NV","as Vegas, NV"
1403121483,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Nevada Reno School of Medicine Program,University of In Nevada Reno School of Medicine Un Program Me 74 Re Ph im,"Reno, NV","no, NV"
1403221225,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Dartmouth-Hitchcock/Mary Hitchcock Memorial Hospital Program,Dartmouth- Hitchcock/Mary Hitchcock Memorial Hospital Program,"Lebanon, NH","Lebanon, NH"
1403300004,STALE_IDENTITY_REVIEW_REQUIRED,program_name,CarePoint Health Program,New York Medical College/Hudson Regional Health - Bayonne University Hospital Program,"Bayonne, NJ","Bayonne, NJ"
1403300534,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Hackensack Meridian Health Program,Hackensack Meridian Health/Palisades Medical Center Program,"North Bergen, NJ","North Bergen, NJ"
1403300536,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Hackensack Meridian Health Program,Hackensack Meridian Health/Hackensack University Medical Center Program,"Hackensack, NJ","Hackensack, NJ"
1403300538,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Hackensack Meridian Health Program,Hackensack Meridian Health/Ocean University Medical Center Program,"Brick, NJ","Brick, NJ"
1403300539,STALE_IDENTITY_REVIEW_REQUIRED,program_name,New York Medical College/St Mary and St Clare Program,New York Medical College/St. Mary and St. Clare Program,"Denville, NJ","Denville, NJ"
1403300541,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Inspira Health Network/Inspira Medical Center-Mullica Hill Program,Inspira Health Network/Inspira Medical Center - Mullica Hill Program,"Mullica Hill, NJ","Mullica Hill, NJ"
1403311233,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Rutgers Health/Monmouth Medical Center Program,Rutgers Mo Health/Monmouth Medical Center 30 Program Lo Ph MM,"Long Branch, NJ","ng Branch, NJ"
1403311234,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Hackensack Meridian Health Program,Hackensack Meridian Health/Mountainside Medical Center Program,"Montclair, NJ","Montclair, NJ"
1403311235,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Atlantic Health System/Morristown Medical Center Program,Atlantic Health Program,"Morristown, NJ","Morristown, NJ"
1403311245,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Atlantic Health System/Overlook Medical Center Program,Atlantic Health Program,"Summit, NJ","Summit, NJ"
1403312236,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Hackensack Meridian Health Program,Hackensack Meridian Health/Jersey Shore University Medical Center Program,"Neptune, NJ","Neptune, NJ"
1403321228,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Hackensack Meridian Health Program,Rutgers Health/Englewood Hospital Medical Center Program,"Englewood, NJ","Englewood, NJ"
1403321237,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Rutgers Health/New Jersey Medical School Program,Rutgers Health/New R Jersey Medical School Program 1 L N P m,"Newark, NJ","ewark, NJ"
1403321246,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Capital Health Regional Medical Center Program,Capital Health C Regional Medical Center Program I 7 T P i,"Trenton, NJ","renton, NJ"
1403321466,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Hackensack Meridian Health Program,Hackensack Meridian Health/JFK University Medical Center Program,"Perth Amboy, NJ","Edison, NJ"
1403331226,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,AtlantiCare Regional Medical Center Program,AtlantiCare A Regional Medical Center Program O 1 A P a,"Atlantic City, NJ","tlantic City, NJ"
1403400248,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,HES/Mountain View Regional Medical Center Program,HES/Mountain View 43 Regional Medical Center Program S L P r,"Las Cruces, NM","as Cruces, NM"
1403421247,STALE_IDENTITY_REVIEW_REQUIRED,city,University of New Mexico School of Medicine Program,University of New Mexico School of Medicine Program,"Albuqerque, NM","Albuquerque, NM"
1403500001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Montefiore St Luke's Cornwall Program,Montefiore St. Luke's Cornwall Program,"Newburgh, NY","Newburgh, NY"
